TSMIP,E077(ILA077),24.4883,121.4267,792.00
TSMIP,E078(ILA078),24.6092,121.6875,180.00
TSMIP,E079(ILA079),24.4941,121.5363,1922.25
TSMIP,F002(HWA002),23.5982,121.5202,18.00
TSMIP,F004(HWA004),23.1727,121.2483,244.00
TSMIP,F015(HWA015),23.9729,121.5627,44.00
TSMIP,F019(HWA019),23.9750,121.6135,18.00
TSMIP,F020(HWA020),23.8120,121.4416,180.00
TSMIP,F025(HWA025),24.1624,121.6524,33.35
TSMIP,F026(HWA026),24.1182,121.6245,47.00
TSMIP,F028(HWA028),24.0144,121.6094,20.00
TSMIP,F033(HWA033),23.6846,121.4827,119.00
TSMIP,F036(HWA036),23.4977,121.3745,109.00
TSMIP,F037(HWA037),23.4520,121.3936,97.00
TSMIP,F039(HWA039),23.3827,121.3594,139.00
TSMIP,F041(HWA041),23.2648,121.3026,175.00
TSMIP,F042(HWA042),23.2199,121.2645,207.00
TSMIP,F043(HWA043),23.7078,121.5476,9.00
TSMIP,F044(HWA044),23.6517,121.5363,25.00
TSMIP,F045(HWA045),24.3090,121.7494,27.00
TSMIP,F048(HWA048),24.0095,121.5805,30.00
TSMIP,F049(HWA049),23.9932,121.5645,58.00
TSMIP,F051(HWA051),23.8676,121.5568,51.00
TSMIP,F053(HWA053),23.4064,121.3204,137.00
TSMIP,F054(HWA054),23.4305,121.3487,93.00
TSMIP,F058(HWA058),23.9659,121.4928,170.00
TSMIP,F059(HWA059),23.8706,121.5073,40.00
TSMIP,F067(HWA067),23.7545,121.4688,91.00
TSMIP,F068(HWA068),23.8973,121.5509,37.00
TSMIP,F071(HWA071),23.6689,121.4275,126.00
TSMIP,F072(HWA072),24.2068,121.4817,1005.00
TSMIP,F073(HWA073),23.3472,121.3191,138.00
TSMIP,F074(HWA074),23.7875,121.5627,34.00
TSMIP,F075(HWA075),23.4940,121.3451,173.00
TSMIP,F076(HWA076),23.9888,121.6285,28.73
TSMIP,F077(HWA077),24.0379,121.6094,17.37
TSMIP,G001(TTN001),23.3163,121.4512,63.00
TSMIP,G002(TTN002),22.9725,121.3040,46.00
TSMIP,G003(TTN003),22.6156,121.0069,28.00
TSMIP,G011(TTN011),22.7814,121.1193,38.00
TSMIP,G014(TTN014),23.0978,121.3731,37.00
TSMIP,G015(TTN015),22.7522,121.1549,12.00
TSMIP,G016(TTN016),22.3559,120.9036,11.00
TSMIP,G017(TTN017),22.0373,121.5581,309.00
TSMIP,G020(TTN020),23.1259,121.2147,278.00
TSMIP,G021(TTN021),23.1020,121.1759,307.00
TSMIP,G022(TTN022),23.0952,121.2192,286.00
TSMIP,G023(TTN023),23.0512,121.1638,231.00
TSMIP,G024(TTN024),22.9703,121.1167,281.00
TSMIP,G025(TTN025),22.9023,121.0800,247.00
TSMIP,G026(TTN026),22.8597,121.0918,227.00
TSMIP,G028(TTN028),22.7767,121.0629,135.00
TSMIP,G030(TTN030),22.6981,121.0266,53.00
TSMIP,G031(TTN031),23.3561,121.4676,45.00
TSMIP,G032(TTN032),23.2447,121.4141,31.00
TSMIP,G033(TTN033),23.1918,121.3957,11.00
TSMIP,G035(TTN035),22.8784,121.2276,56.00
TSMIP,G036(TTN036),22.7963,121.1938,34.00
TSMIP,G037(TTN037),22.5328,120.9674,20.33
TSMIP,G038(TTN038),22.4617,120.9404,15.65
TSMIP,G041(TTN041),23.1324,121.1251,437.00
TSMIP,G045(TTN045),22.9741,121.1564,190.00
TSMIP,G046(TTN046),22.9625,121.2409,189.00
TSMIP,G047(TTN047),22.8383,121.1385,113.00
TSMIP,G048(TTN048),22.7719,121.0909,60.00
TSMIP,G049(TTN049),22.7298,121.1079,22.00
TSMIP,G051(TTN051),23.1871,121.0251,1058.00
TSMIP,G052(TTN052),22.5957,120.9617,88.00
TSMIP,G053(TTN053),22.3820,120.8564,457.00
TSMIP,G055(TTN055),22.6733,121.4692,17.00
TSMIP,G057(TTN057),23.0258,121.3304,25.00
TSMIP,G060(TTN060),22.3398,120.8880,24.00
TSMIP,G061(TTN061),23.1488,121.2061,295.00
TSMIP,H154(MTN154),22.9954,120.6339,261.00
MAGNET,CNU,23.9576,120.9282,586.00
MAGNET,CSG,23.1112,121.2264,300.00
MAGNET,HCN,21.9404,120.8135,114.00
MAGNET,HLN,24.0814,121.6044,0.00
MAGNET,LNU,22.0372,121.5581,319.00
MAGNET,LYN,24.3465,120.7801,284.00
MAGNET,MSI,22.6109,120.6330,0.00
MAGNET,NCG,24.7180,121.6829,5.00
MAGNET,PTA,22.7031,120.6526,0.00
MAGNET,SLG,23.7892,120.9544,0.00
MAGNET,SME,23.8809,120.9074,1002.00
MAGNET,TTN,22.8175,121.0799,0.00
MAGNET,TWU,23.1848,120.5285,218.00
MAGNET,XCG,24.0379,121.6093,16.00
MAGNET,YHG,24.6695,121.3757,748.00
MAGNET,YLI,23.3928,121.2970,0.00
MAGNET,ZBN,22.7395,121.0649,0.00
GW,CHI,22.5924,120.6144,26.78
GW,DON,23.6849,120.5699,75.41
GW,HWA,23.9754,121.6133,16.09
GW,TUN,24.7437,121.7896,3.79
GNSS_IES,8118,23.4630,120.5530,228.14
GNSS_IES,C001,23.4180,120.6124,680.04
GNSS_IES,C002,23.3618,120.5772,873.16
GNSS_IES,CHNL,23.3772,120.5635,355.42
GNSS_IES,CHTS,23.7547,121.2327,2970.35
GNSS_IES,CHUK,23.4387,120.6047,270.25
GNSS_IES,DNDA,23.7536,121.1411,2576.63
GNSS_IES,DONA,22.9156,120.7035,522.77
GNSS_IES,ERPN,22.9422,121.1661,221.87
GNSS_IES,FCWS,24.8507,121.2498,255.28
GNSS_IES,FNGU,24.0352,120.7245,170.87
GNSS_IES,FUDN,23.2507,121.3293,267.74
GNSS_IES,FUQE,24.0112,120.8233,291.60
GNSS_IES,GANK,24.0284,120.8226,279.87
GNSS_IES,JONP,23.4230,120.5240,168.29
GNSS_IES,JPEI,23.5316,121.3714,151.51
GNSS_IES,JPIN,23.3411,121.3589,587.11
GNSS_IES,KLN2,23.3311,120.5080,408.48
GNSS_IES,KNKO,23.4722,121.5057,43.15
GNSS_IES,KULN,23.3310,120.5070,414.86
GNSS_IES,KZN1,23.9463,120.6980,130.81
GNSS_IES,LAIG,23.5294,120.7399,856.45
GNSS_IES,LOYE,23.4686,120.7012,1218.37
GNSS_IES,LSAN,24.0294,121.1822,1497.53
GNSS_IES,MESN,23.2636,120.8263,925.77
GNSS_IES,MIN2,23.2770,120.7198,747.94
GNSS_IES,MINS,23.2754,120.7209,751.23
GNSS_IES,MOTN,23.2005,121.0268,1606.84
GNSS_IES,NGAO,24.0495,121.2845,3163.22
GNSS_IES,PAOL,23.1086,120.7029,431.57
GNSS_IES,PING,23.3195,121.4543,107.78
GNSS_IES,PINT,23.7561,120.6406,328.14
GNSS_IES,PNSI,24.0137,121.3957,1291.88
GNSS_IES,S016,24.1795,120.8029,854.29
GNSS_IES,S092,23.1849,120.5285,227.32
GNSS_IES,S101,25.0404,121.6139,59.16
GNSS_IES,S102,22.0372,121.5581,348.73
GNSS_IES,S104,22.8208,121.1894,43.14
